0.3	135.83728	490.96093
0.32	126.2491	467.94698
0.34	117.11581	445.47175
0.36	108.42665	423.53427
0.38	100.17086	402.13337
0.4	92.337742	381.26776
0.42	84.916593	360.93596
0.44	77.896756	341.13638
0.46	71.267601	321.86733
0.48	65.018537	303.12709
0.5	59.139004	284.91399
0.52	53.618473	267.22651
0.54	48.446448	250.06338
0.56	43.612448	233.42376
0.58	39.106009	217.30734
0.6	34.916664	201.71456
0.62	31.033928	186.6467
0.64	27.447281	172.10604
0.66	24.146149	158.09598
0.68	21.119875	144.62107
0.7	18.3577	131.68707
0.72	15.848741	119.30083
0.74	13.581964	107.47017
0.76	11.546173	96.203686
0.78	9.7299947	85.510418
0.8	8.1218736	75.399494
0.82	6.7100738	65.879703
0.84	5.4826911	56.959026
0.86	4.4276736	48.64417
0.88	3.5328519	40.94011
0.9	2.7859777	33.849698
0.92	2.1747696	27.373345
0.94	1.6869644	21.508819
0.96	1.3103704	16.251181
0.98	1.0329212	11.59286
1.	0.84272655	7.5238832
1.02	0.72811659	4.0322463
1.04	0.67767783	1.1044075
1.06	0.68027817	-1.2741236
1.08	0.72507941	-3.1181379
1.1	0.80153662	-4.4420597
1.12	0.89938429	-5.2593021
1.14	1.0086101	-5.5816865
1.16	1.1194182	-5.4189598
1.18	1.2221838	-4.7784376
1.2	1.3079961	-3.7814177
1.22	1.3729477	-2.7018763
1.24	1.4155914	-1.5502967
1.26	1.4344593	-0.32359983
1.28	1.4280005	0.98338336
1.3	1.3945433	2.3775069
1.32	1.3322656	3.8668551
1.34	1.240627	5.2397756
1.36	1.1249346	6.2737134
1.38	0.99187834	6.9776459
1.4	0.84797185	7.360096
1.42	0.69956588	7.4288054
1.44	0.55286599	7.1905225
1.46	0.41394539	6.656874
1.48	0.28721417	6.0120079
1.5	0.17362492	5.3431286
1.52	0.073634354	4.652417
1.54	-0.012334347	3.9410652
1.56	-0.083873087	3.2094149
1.58	-0.14057336	2.4571095
1.6	-0.18205101	1.6960746
1.62	-0.20908792	1.0263292
1.64	-0.22384732	0.46805061
1.66	-0.22854186	0.019557624
1.68	-0.22535006	-0.32086913
1.7	-0.21641631	-0.55491003
1.72	-0.2038523	-0.68414995
1.74	-0.18964141	-0.73234325
1.76	-0.17456612	-0.77543908
1.78	-0.15861015	-0.82058501
1.8	-0.14172256	-0.86874899
1.82	-0.12383462	-0.9207438
1.84	-0.10486277	-0.97724021
1.86	-0.084711344	-1.0387827
1.88	-0.063291384	-1.1030022
1.9	-0.040600458	-1.1658832
1.92	-0.016663525	-1.2276417
1.94	0.0084990943	-1.2884813
1.96	0.034870635	-1.348556
1.98	0.062437006	-1.4079806
2.	0.091186062	-1.4667946
2.02	0.1210707	-1.5202372
2.04	0.1519384	-1.565107
2.06	0.18361804	-1.6014353
2.08	0.21593902	-1.6292441
2.1	0.24873111	-1.6485486
2.12	0.28182434	-1.6593593
2.14	0.31504144	-1.6582796
2.16	0.34774304	-1.5999858
2.18	0.37856508	-1.4703233
2.2	0.4060802	-1.2692942
2.22	0.42886108	-0.9968997
2.24	0.44548043	-0.65314076
2.26	0.45451095	-0.2380179
2.28	0.45461368	0.22449789
2.3	0.44605538	0.61704977
2.32	0.43050295	0.92391224
2.34	0.40967016	1.1450852
2.36	0.3852708	1.2805686
2.38	0.35901868	1.3303625
2.4	0.33262757	1.2944667
2.42	0.30766721	1.2007223
2.44	0.28455721	1.1114009
2.46	0.26316625	1.028818
2.48	0.24335956	0.95297348
2.5	0.22500239	0.88386739
2.52	0.20795995	0.82149972
2.54	0.19209748	0.76587048
2.56	0.17727835	0.71725847
2.58	0.16335849	0.6759427
2.6	0.150192	0.64192316
2.62	0.13763293	0.61519985
2.64	0.12553536	0.59577277
2.66	0.11375337	0.58364193
2.68	0.10214147	0.57851969
2.7	0.090622747	0.57264939
2.72	0.079263628	0.56255919
2.74	0.068148512	0.54824909
2.76	0.057361797	0.5297191
2.78	0.046987881	0.50696921
2.8	0.037111161	0.47999942
2.82	0.027819947	0.44749761
2.84	0.019319544	0.39965042
2.86	0.011949621	0.33444964
2.88	0.0060572492	0.25189526
2.9	0.001989501	0.15198729
2.92	0.000093448076	0.034725736
