0.3	135.83524	490.99573
0.32	126.24624	467.99437
0.34	117.11184	445.53566
0.36	108.4212	423.6196
0.38	100.16344	402.24619
0.4	92.327731	381.41542
0.42	84.903208	361.12731
0.44	77.879021	341.38184
0.46	71.244317	322.17903
0.48	64.988242	303.51886
0.5	59.099945	285.40134
0.52	53.568571	267.82647
0.54	48.383268	250.79425
0.56	43.533184	234.30467
0.58	39.007464	218.35775
0.6	34.795256	202.95348
0.62	30.885707	188.09185
0.64	27.267964	173.77287
0.66	23.931174	159.99655
0.68	20.864485	146.76287
0.7	18.057042	134.07184
0.72	15.497993	121.92346
0.74	13.176486	110.31773
0.76	11.081667	99.254646
0.78	9.2026825	88.734212
0.8	7.5286805	78.756428
0.82	6.0488077	69.321293
0.84	4.7522111	60.428806
0.86	3.6280378	52.078969
0.88	2.6654347	44.27178
0.9	1.8535489	37.007241
0.92	1.1815274	30.28535
0.94	0.63851725	24.106109
0.96	0.21366541	18.469516
0.98	-0.10388106	13.375573
1.	-0.32497516	8.8242783
1.02	-0.46046986	4.8156328
1.04	-0.52121813	1.3496362
1.06	-0.51807297	-1.5737113
1.08	-0.46188734	-3.9544099
1.1	-0.36351423	-5.7924595
1.12	-0.23380662	-7.0878601
1.14	-0.083617485	-7.8406117
1.16	0.076200191	-8.0507144
1.18	0.23479343	-7.718168
1.2	0.38190314	-6.9596002
1.22	0.5122075	-6.0470258
1.24	0.62283179	-4.991594
1.26	0.71091888	-3.7933049
1.28	0.77361161	-2.4521584
1.3	0.80805283	-0.96815452
1.32	0.81138541	0.65870675
1.34	0.78220377	2.2079314
1.36	0.72513059	3.4478257
1.38	0.64635318	4.3783543
1.4	0.55205885	4.9995174
1.42	0.44843492	5.3113148
1.44	0.3416687	5.3137465
1.46	0.23793905	5.0128148
1.48	0.14186246	4.5882219
1.5	0.054675087	4.1238928
1.52	-0.022828344	3.6198276
1.54	-0.08985311	3.0760263
1.56	-0.14560449	2.4924889
1.58	-0.18928776	1.8692153
1.6	-0.22014534	1.2190297
1.62	-0.23860785	0.64324103
1.64	-0.24651578	0.16357197
1.66	-0.24579152	-0.2199775
1.68	-0.23835748	-0.50740737
1.7	-0.22613603	-0.69871764
1.72	-0.21104957	-0.79390832
1.74	-0.19492263	-0.81528235
1.76	-0.1784063	-0.83749295
1.78	-0.16137723	-0.86655628
1.8	-0.14369836	-0.90247234
1.82	-0.12523265	-0.94524113
1.84	-0.10584303	-0.99486266
1.86	-0.085392458	-1.0513369
1.88	-0.063760358	-1.1118594
1.9	-0.040920443	-1.172072
1.92	-0.016879878	-1.2319245
1.94	0.0083541344	-1.2914167
1.96	0.034774389	-1.3505487
1.98	0.062373681	-1.4093205
2.	0.091144775	-1.4676869
2.02	0.12104403	-1.5208259
2.04	0.15192132	-1.5654917
2.06	0.18360721	-1.6016843
2.08	0.21593221	-1.6294037
2.1	0.24872687	-1.64865
2.12	0.28182172	-1.6594231
2.14	0.31503984	-1.6583193
2.16	0.34774207	-1.6000104
2.18	0.3785645	-1.4703383
2.2	0.40607985	-1.2693033
2.22	0.42886088	-0.99690516
2.24	0.44548031	-0.65314401
2.26	0.45451088	-0.23801981
2.28	0.45461364	0.22449677
2.3	0.44605536	0.61704913
2.32	0.43050293	0.92391187
2.34	0.40967015	1.145085
2.36	0.3852708	1.2805685
2.38	0.35901867	1.3303624
2.4	0.33262757	1.2944667
2.42	0.30766721	1.2007223
2.44	0.28455721	1.1114009
2.46	0.26316625	1.028818
2.48	0.24335956	0.95297348
2.5	0.22500239	0.88386739
2.52	0.20795995	0.82149972
2.54	0.19209748	0.76587048
2.56	0.17727835	0.71725847
2.58	0.16335849	0.6759427
2.6	0.150192	0.64192316
2.62	0.13763293	0.61519985
2.64	0.12553536	0.59577277
2.66	0.11375337	0.58364193
2.68	0.10214147	0.57851969
2.7	0.090622747	0.57264939
2.72	0.079263628	0.56255919
2.74	0.068148512	0.54824909
2.76	0.057361797	0.5297191
2.78	0.046987881	0.50696921
2.8	0.037111161	0.47999942
2.82	0.027819947	0.44749761
2.84	0.019319544	0.39965042
2.86	0.011949621	0.33444964
2.88	0.0060572492	0.25189526
2.9	0.001989501	0.15198729
2.92	0.000093448076	0.034725736
