0.3	135.83796	490.94933
0.32	126.25005	467.93118
0.34	117.11713	445.45045
0.36	108.42846	423.50582
0.38	100.17334	402.09577
0.4	92.341079	381.21854
0.42	84.921055	360.87218
0.44	77.902667	341.05456
0.46	71.275363	321.76343
0.48	65.028635	302.9965
0.5	59.152023	284.75154
0.52	53.635107	267.02652
0.54	48.467507	249.81976
0.56	43.63887	233.13012
0.58	39.138858	216.95721
0.6	34.957133	201.30159
0.62	31.083335	186.16498
0.64	27.507054	171.55043
0.66	24.217807	157.46245
0.68	21.205005	143.90714
0.7	18.45792	130.89215
0.72	15.965656	118.42662
0.74	13.717123	106.52098
0.76	11.701008	95.186699
0.78	9.9057654	84.435819
0.8	8.3196047	74.280516
0.82	6.9304959	64.732506
0.84	5.7261844	55.802433
0.86	4.6942189	47.499236
0.88	3.8219909	39.829553
0.9	3.0967873	32.797184
0.92	2.5058504	26.402676
0.94	2.0364468	20.643056
0.96	1.6759387	15.511736
0.98	1.4118553	10.998623
1.	1.2319605	7.0904182
1.02	1.1243121	3.7711174
1.04	1.0773098	1.0226646
1.06	1.0797285	-1.174261
1.08	1.120735	-2.8393805
1.1	1.1898869	-3.9919264
1.12	1.2771146	-4.6497827
1.14	1.372686	-4.8287114
1.16	1.4671576	-4.5417083
1.18	1.5513139	-3.7985275
1.2	1.6166937	-2.7220235
1.22	1.6598611	-1.5868265
1.24	1.6798446	-0.4031976
1.26	1.6756394	0.83296854
1.28	1.6461302	2.128564
1.3	1.5900401	3.4927274
1.32	1.5058923	4.9362379
1.34	1.3934347	6.2503904
1.36	1.2582027	7.215676
1.38	1.1070534	7.8440764
1.4	0.94660951	8.1469556
1.42	0.7832762	8.1346356
1.44	0.62326509	7.8161145
1.46	0.47261417	7.2048937
1.48	0.33566474	6.4866033
1.5	0.21327486	5.7495405
1.52	0.10578859	4.9966134
1.54	0.013505241	4.2294115
1.56	-0.063295953	3.4483903
1.58	-0.12433523	2.6530742
1.6	-0.1693529	1.8550896
1.62	-0.19924795	1.1540252
1.64	-0.21629116	0.56954349
1.66	-0.22279197	0.099402666
1.68	-0.22101425	-0.25868972
1.7	-0.21317641	-0.50697416
1.72	-0.20145321	-0.64756382
1.74	-0.18788101	-0.70469688
1.76	-0.17328605	-0.75475446
1.78	-0.15768779	-0.80526125
1.8	-0.14106396	-0.85750787
1.82	-0.12336861	-0.91257803
1.84	-0.10453602	-0.97136606
1.86	-0.084484306	-1.034598
1.88	-0.063135059	-1.1000498
1.9	-0.040493796	-1.1638203
1.92	-0.016591407	-1.2262141
1.94	0.0085474142	-1.2875028
1.96	0.034902717	-1.3478917
1.98	0.062458114	-1.407534
2.	0.091199825	-1.4664971
2.02	0.12107959	-1.520041
2.04	0.1519441	-1.5649788
2.06	0.18362165	-1.6013524
2.08	0.21594129	-1.6291909
2.1	0.24873253	-1.6485148
2.12	0.28182521	-1.659338
2.14	0.31504197	-1.6582663
2.16	0.34774337	-1.5999776
2.18	0.37856528	-1.4703183
2.2	0.40608032	-1.2692911
2.22	0.42886115	-0.99689788
2.24	0.44548046	-0.65313968
2.26	0.45451097	-0.23801726
2.28	0.45461369	0.22449826
2.3	0.44605539	0.61704999
2.32	0.43050295	0.92391236
2.34	0.40967016	1.1450853
2.36	0.3852708	1.2805687
2.38	0.35901868	1.3303625
2.4	0.33262757	1.2944667
2.42	0.30766721	1.2007223
2.44	0.28455721	1.1114009
2.46	0.26316625	1.028818
2.48	0.24335956	0.95297348
2.5	0.22500239	0.88386739
2.52	0.20795995	0.82149972
2.54	0.19209748	0.76587048
2.56	0.17727835	0.71725847
2.58	0.16335849	0.6759427
2.6	0.150192	0.64192316
2.62	0.13763293	0.61519985
2.64	0.12553536	0.59577277
2.66	0.11375337	0.58364193
2.68	0.10214147	0.57851969
2.7	0.090622747	0.57264939
2.72	0.079263628	0.56255919
2.74	0.068148512	0.54824909
2.76	0.057361797	0.5297191
2.78	0.046987881	0.50696921
2.8	0.037111161	0.47999942
2.82	0.027819947	0.44749761
2.84	0.019319544	0.39965042
2.86	0.011949621	0.33444964
2.88	0.0060572492	0.25189526
2.9	0.001989501	0.15198729
2.92	0.000093448076	0.034725736
