0.3	135.8366	490.97253
0.32	126.24815	467.96278
0.34	117.11449	445.49306
0.36	108.42483	423.56271
0.38	100.16839	402.17098
0.4	92.334405	381.31698
0.42	84.912132	360.99974
0.44	77.890844	341.2182
0.46	71.25984	321.97123
0.48	65.008439	303.25768
0.5	59.125984	285.07644
0.52	53.601839	267.42649
0.54	48.425388	250.307
0.56	43.586027	233.71739
0.58	39.073161	217.65748
0.6	34.876195	202.12753
0.62	30.984521	187.12842
0.64	27.387509	172.66165
0.66	24.074491	158.7295
0.68	21.034745	145.33501
0.7	18.257481	132.482
0.72	15.731825	120.17504
0.74	13.446804	108.41936
0.76	11.391337	97.220672
0.78	9.5542239	86.585016
0.8	7.9241426	76.518472
0.82	6.4896518	67.0269
0.84	5.2391978	58.11562
0.86	4.1611283	49.789103
0.88	3.2437128	42.050667
0.9	2.4751681	34.902212
0.92	1.8436889	28.344013
0.94	1.337482	22.374582
0.96	0.94480205	16.990626
0.98	0.65398711	12.187098
1.	0.45349264	7.9573483
1.02	0.3319211	4.2933751
1.04	0.27804584	1.1861504
1.06	0.28082779	-1.3739861
1.08	0.32942383	-3.3968952
1.1	0.41318634	-4.8921929
1.12	0.52165399	-5.8688214
1.14	0.64453425	-6.3346616
1.16	0.77167888	-6.2962113
1.18	0.89305368	-5.7583477
1.2	0.99929842	-4.8408118
1.22	1.0860343	-3.8169261
1.24	1.1513382	-2.6973958
1.26	1.1932791	-1.4801682
1.28	1.2098709	-0.16179723
1.3	1.1990465	1.2622864
1.32	1.1586389	2.7974723
1.34	1.0878192	4.2291609
1.36	0.99166662	5.3317508
1.38	0.87670329	6.1112154
1.4	0.74933418	6.5732365
1.42	0.61585556	6.7229752
1.44	0.48246689	6.5649305
1.46	0.35527661	6.1088543
1.48	0.2387636	5.5374126
1.5	0.13397498	4.9367167
1.52	0.041480121	4.3082205
1.54	-0.038173935	3.6527189
1.56	-0.10445022	2.9704396
1.58	-0.15681149	2.2611447
1.6	-0.19474912	1.5370596
1.62	-0.2189279	0.89863311
1.64	-0.23140347	0.36655773
1.66	-0.23429175	-0.060287418
1.68	-0.22968586	-0.38304855
1.7	-0.21965622	-0.6028459
1.72	-0.20625139	-0.72073607
1.74	-0.19140182	-0.75998961
1.76	-0.17584618	-0.7961237
1.78	-0.15953251	-0.83590876
1.8	-0.14238116	-0.8799901
1.82	-0.12430063	-0.92890958
1.84	-0.10518952	-0.98311436
1.86	-0.084938382	-1.0429675
1.88	-0.063447709	-1.1059546
1.9	-0.04070712	-1.1679462
1.92	-0.016735642	-1.2290693
1.94	0.0084507743	-1.2894597
1.96	0.034838553	-1.3492202
1.98	0.062415897	-1.4084272
2.	0.0911723	-1.467092
2.02	0.12106181	-1.5204335
2.04	0.15193271	-1.5652353
2.06	0.18361443	-1.6015183
2.08	0.21593675	-1.6292973
2.1	0.2487297	-1.6485824
2.12	0.28182347	-1.6593806
2.14	0.31504091	-1.6582928
2.16	0.34774272	-1.599994
2.18	0.37856489	-1.4703283
2.2	0.40608008	-1.2692972
2.22	0.42886101	-0.99690152
2.24	0.44548039	-0.65314184
2.26	0.45451093	-0.23801854
2.28	0.45461366	0.22449751
2.3	0.44605538	0.61704956
2.32	0.43050294	0.92391212
2.34	0.40967015	1.1450851
2.36	0.3852708	1.2805686
2.38	0.35901868	1.3303625
2.4	0.33262757	1.2944667
2.42	0.30766721	1.2007223
2.44	0.28455721	1.1114009
2.46	0.26316625	1.028818
2.48	0.24335956	0.95297348
2.5	0.22500239	0.88386739
2.52	0.20795995	0.82149972
2.54	0.19209748	0.76587048
2.56	0.17727835	0.71725847
2.58	0.16335849	0.6759427
2.6	0.150192	0.64192316
2.62	0.13763293	0.61519985
2.64	0.12553536	0.59577277
2.66	0.11375337	0.58364193
2.68	0.10214147	0.57851969
2.7	0.090622747	0.57264939
2.72	0.079263628	0.56255919
2.74	0.068148512	0.54824909
2.76	0.057361797	0.5297191
2.78	0.046987881	0.50696921
2.8	0.037111161	0.47999942
2.82	0.027819947	0.44749761
2.84	0.019319544	0.39965042
2.86	0.011949621	0.33444964
2.88	0.0060572492	0.25189526
2.9	0.001989501	0.15198729
2.92	0.000093448076	0.034725736
